Fees Status,Day,Month,Advertising Channel,Advertisement ,Enrolled Courses,Paid Fees,Number of phone calls,Average call duration,Training Models,Training Levels,Location,Sale Team,Consultant
Paid,3,Nov,Company Website,AD01-9362,2,USD 600.000,4,5:15,Excavator,Fndn. L3,Texas,Salah,Dina
Paid,1,Apr,Company Website,AD01-9361,2,USD 600.000,1,6:30,Excavator,Fndn. L1,Texas,Mohammed,Kisho
Paid,19,Feb,Company Website,AD01-9363,2,USD 600.000,3,7:10,Excavator,Pre. L8,Texas,Mohammed,Mohmed
Paid,19,Feb,Company Website,AD01-9363,2,USD 600.000,3,7:10,Excavator,Pre. L8,Texas,Mohammed,Mohmed
Paid,22,Nov,Company Website,AD01-9361,3,USD 550.000,3,7:30,Excavator,KJI. L4,Texas,Abdullah,Hisham
Paid,28,Oct,Company Website,AD01-9362,1,USD 350.000,2,8:00,Excavator,Fndn. L5,Texas,Mohammed,Mohmed
Paid,30,Sep,Company Website,AD01-9362,2,USD 600.000,2,8:20,Excavator,Pre. L4,Texas,Abdullah,Reham
Paid,12,Oct,Company Website,AD01-9362,4,USD 750.000,4,8:20,Excavator,Pre. L3,Texas,Mohammed,Mohmed
Paid,23,Nov,Company Website,AD01-9361,2,USD 600.000,1,8:20,Excavator,Fndn. L3,Texas,Salah,Sahar
Paid,29,Aug,Company Website,AD01-9364,5,USD 1.050.000,5,9:15,Excavator,KJI. L4,Texas,Abdullah,Reham
Paid,1,Jul,Company Website,AD01-9362,5,USD 1.250.000,1,9:36,Excavator,Fndn. L5,Texas,Mohammed,Rony
Paid,12,Jun,Company Website,AD01-9362,3,USD 750.000,3,10:10,Excavator,Pre. L4,Texas,Abdullah,Hisham
Paid,24,Sep,Company Website,AD01-9363,2,USD 600.000,2,10:10,Excavator,Fndn. L1,Texas,Mohammed,Mohmed
Paid,1,Apr,Company Website,AD01-9361,5,USD 1.250.000,1,11:20,Excavator,KJI. L4,Texas,Ahmed,Khalil
Paid,4,Oct,Company Website,AD01-9361,4,USD 1.000.000,2,12:55,Excavator,Fndn. L5,Texas,Abdullah,Reham
Paid,1,May,Direct Call,AD01-9361,5,USD 1.250.000,1,2:00,Excavator,Pre. L2,Texas,Ahmed,Hany
Paid,10,Aug,Direct Call,AD01-9362,3,USD 750.000,1,2:00,Excavator,Pre. L3,Texas,Mohammed,Mohmed
Paid,25,Sep,Direct Call,AD01-9362,3,USD 750.000,4,2:00,Excavator,KJI. L4,Texas,Ahmed,Hany
Paid,2,Jan,Direct Call,AD01-9362,4,USD 750.000,3,2:00,Excavator,Pre. L8,Texas,Salah,Sahar
Paid,30,Sep,Facebook Page,AD01-9362,3,USD 750.000,1,2:00,Excavator,Fndn. L5,Texas,Abdullah,Hisham
Paid,1,Jan,Facebook Page,AD01-9362,3,USD 550.000,2,2:00,Excavator,Pre. L4,Texas,Salah,John
Paid,11,Sep,Facebook Page,AD01-9362,5,USD 1.250.000,2,2:00,Excavator,Fndn. L5,Texas,Mohammed,Habib
Paid,1,Jan,Facebook Page,AD01-9362,3,USD 550.000,2,2:00,Excavator,Pre. L4,Texas,Salah,John
Paid,21,Sep,Facebook Page,AD01-9361,2,USD 600.000,3,2:12,Excavator,KJI. L4,Texas,Abdullah,Reham
Paid,26,Sep,Facebook Page,AD01-9365,5,USD 1.250.000,3,2:12,Excavator,Pre. L3,Texas,Mohammed,Mohmed
Paid,6,Nov,Direct Call,AD01-9361,3,USD 550.000,5,2:12,Excavator,Fndn. L6,Texas,Ahmed,Hany
Paid,1,May,Direct Call,AD01-9361,2,USD 600.000,3,2:25,Excavator,Fndn. L5,Texas,Salah,Dary
Paid,1,May,Direct Call,AD01-9361,2,USD 600.000,3,2:25,Excavator,Fndn. L5,Texas,Salah,Dary
Paid,1,Oct,Direct Call,AD01-9361,2,USD 600.000,1,2:30,Excavator,Fndn. L5,Texas,Mohammed,Rony
Paid,30,Sep,Direct Call,AD01-9361,5,USD 1.250.000,2,2:50,Excavator,Fndn. L5,Texas,Salah,Ahmed
Paid,9,Nov,Direct Call,AD01-9362,5,USD 1.250.000,2,3:12,Excavator,Fndn. L3,Texas,Ahmed,Khalil
Paid,29,Oct,Direct Call,AD01-9365,2,USD 600.000,1,3:14,Excavator,Pre. L2,Texas,Abdullah,Reham
Paid,30,Aug,Direct Call,AD01-9361,2,USD 600.000,2,3:17,Excavator,Fndn. L5,Texas,Mohammed,Rony
Paid,30,Aug,Direct Call,AD01-9361,2,USD 600.000,2,3:17,Excavator,Fndn. L5,Texas,Mohammed,Rony
Paid,25,Oct,Facebook Page,AD01-9361,5,USD 1.250.000,3,4:00,Excavator,Fndn. L5,Texas,Abdullah,Hisham
Paid,16,Jan,Facebook Page,AD01-9361,2,USD 600.000,1,4:40,Excavator,Fndn. L5,Texas,Mohammed,Kisho
Paid,12,Jun,Facebook Page,AD01-9364,5,USD 1.250.000,1,5:15,Excavator,Pre. L4,Texas,Mohammed,Mohmed
Paid,30,Sep,Facebook Page,AD01-9362,4,USD 1.000.000,3,5:15,Excavator,KJI. L4,Texas,Abdullah,Adam
Paid,22,Nov,Facebook Page,AD01-9361,2,USD 600.000,6,6:18,Excavator,KJI. L4,Texas,Abdullah,Hisham
Paid,1,Apr,Facebook Page,AD01-9362,5,USD 1.250.000,2,6:30,Excavator,Pre. L2,Texas,Salah,Dary
Paid,11,Oct,Facebook Page,AD01-9364,5,USD 1.250.000,2,6:30,Excavator,Fndn. L1,Texas,Salah,Dary
Paid,3,Nov,Facebook Page,AD01-9364,4,USD 750.000,3,7:14,Excavator,Pre. L4,Texas,Salah,Sahar
Paid,6,Jan,Facebook Page,AD01-9362,5,USD 1.000.000,3,7:30,Excavator,Fndn. L5,Texas,Mohammed,Kisho
Paid,11,Feb,Facebook Page,AD01-9362,4,USD 1.000.000,1,8:10,Excavator,Pre. L3,Texas,Salah,Dina
Paid,27,Aug,Facebook Page,AD01-9365,5,USD 1.250.000,4,8:12,Excavator,Pre. L3,Texas,Salah,John
Paid,5,Oct,Facebook Page,AD01-9362,1,USD 350.000,4,9:00,Excavator,Fndn. L5,Texas,Salah,Ahmed
Paid,22,Nov,Direct Call,AD01-9364,4,USD 1.000.000,4,9:36,Excavator,KJI. L4,Texas,Salah,Sahar
Paid,11,Nov,Direct Call,AD01-9362,2,USD 600.000,1,12:55,Excavator,Fndn. L5,Texas,Salah,Jood
Paid,13,Feb,Direct Call,AD01-9364,1,USD 350.000,6,12:55,Excavator,Pre. L2,Texas,Ahmed,Khalil
Paid,20,Oct,Google Ad,AD01-9364,2,USD 600.000,4,2:00,Excavator,Pre. L4,Texas,Abdullah,Hisham
Paid,14,Jan,Google Ad,AD01-9364,3,USD 750.000,2,2:00,Excavator,Pre. L3,Texas,Mohammed,Mohmed
Paid,11,Feb,Google Ad,AD01-9362,2,USD 500.000,1,2:00,Excavator,Fndn. L1,Texas,Salah,John
Paid,1,Jun,Google Ad,AD01-9361,3,USD 750.000,2,2:00,Excavator,Pre. L3,Texas,Mohammed,Rony
Paid,1,Jun,Google Ad,AD01-9361,3,USD 750.000,2,2:00,Excavator,Pre. L3,Texas,Mohammed,Rony
Paid,1,Apr,Google Ad,AD01-9362,2,USD 600.000,1,2:00,Excavator,Fndn. L5,Texas,Mohammed,Kenza
Paid,12,Nov,Google Ad,AD01-9364,3,USD 750.000,2,2:00,Excavator,Pre. L4,Texas,Abdullah,Adam
Paid,27,Oct,Google Ad,AD01-9362,5,USD 1.250.000,4,2:00,Excavator,Pre. L3,Texas,Mohammed,Rony
Paid,8,Oct,Google Ad,AD01-9364,2,USD 600.000,2,2:00,Excavator,Fndn. L1,Texas,Salah,Ahmed
Paid,22,Nov,Google Ad,AD01-9361,2,USD 600.000,2,2:00,Excavator,Fndn. L5,Texas,Salah,Dary
Paid,28,Jul,Google Ad,AD01-9362,2,USD 600.000,1,2:10,Excavator,KJI. L4,Texas,Abdullah,Reham
Paid,30,Sep,Google Ad,AD01-9362,5,USD 1.250.000,2,2:18,Excavator,Fndn. L1,Texas,Mohammed,Rony
Paid,28,Oct,Google Ad,AD01-9362,2,USD 600.000,1,2:18,Excavator,Pre. L4,Texas,Salah,Dina
Paid,14,Feb,Google Ad,AD01-9362,2,USD 500.000,7,2:30,Excavator,Fndn. L5,Texas,Salah,Dary
Paid,2,Oct,Google Ad,AD01-9362,5,USD 1.050.000,1,3:12,Excavator,Pre. L2,Texas,Abdullah,Reham
Paid,29,Oct,Google Ad,AD01-9362,2,USD 600.000,1,3:12,Excavator,Pre. L8,Texas,Mohammed,Kisho
Paid,10,Dec,Google Ad,AD01-9362,2,USD 600.000,4,3:12,Excavator,Fndn. L1,Texas,Mohammed,Mohmed
Paid,1,May,Google Ad,AD01-9362,4,USD 1.000.000,3,3:12,Excavator,Pre. L3,Texas,Mohammed,Mohmed
Paid,19,Aug,Google Ad,AD01-9362,3,USD 750.000,2,3:40,Excavator,KJI. L4,Texas,Abdullah,Hisham
Paid,15,Feb,Google Ad,AD01-9361,3,USD 600.000,4,4:00,Excavator,Fndn. L5,Texas,Salah,Dary
Paid,30,Sep,Google Ad,AD01-9361,3,USD 750.000,3,4:40,Excavator,Fndn. L5,Texas,Mohammed,Rony
Paid,30,Oct,Google Ad,AD01-9363,1,USD 350.000,3,4:40,Excavator,Pre. L2,Texas,Abdullah,Reham
Paid,12,Sep,Google Ad,AD01-9364,2,USD 500.000,5,4:48,Excavator,Fndn. L3,Texas,Ahmed,Hany
Paid,13,Jan,Google Ad,AD01-9362,2,USD 600.000,1,4:48,Excavator,Pre. L3,Texas,Mohammed,Kisho
Paid,19,Nov,Google Ad,AD01-9361,3,USD 750.000,3,5:15,Excavator,Fndn. L5,Texas,Salah,Sahar
Paid,30,Sep,Google Ad,AD01-9362,2,USD 600.000,4,6:30,Excavator,Fndn. L5,Texas,Salah,Sahar
Paid,11,Nov,Google Ad,AD01-9363,3,USD 750.000,3,6:30,Excavator,Pre. L4,Texas,Abdullah,Reham
Paid,22,Oct,Google Ad,AD01-9361,3,USD 750.000,5,8:20,Excavator,Fndn. L1,Texas,Salah,Ahmed
Paid,11,Oct,Google Ad,AD01-9364,1,USD 350.000,1,8:40,Excavator,KJI. L4,Texas,Abdullah,Reham
Paid,28,Oct,Google Ad,AD01-9364,3,USD 750.000,1,9:36,Excavator,Pre. L8,Texas,Salah,Sahar
Paid,11,Apr,Google Ad,AD01-9361,3,USD 750.000,2,11:20,Excavator,Fndn. L3,Texas,Abdullah,Hisham
Paid,11,Sep,Direct Call,AD01-9364,5,USD 1.250.000,2,2:00,Excavator,Fndn. L3,Texas,Ahmed,Khalil
Paid,12,Jan,Direct Call,AD01-9362,3,USD 550.000,1,2:00,Excavator,Pre. L3,Texas,Mohammed,Mohmed
Paid,8,Oct,Direct Call,AD01-9362,3,USD 750.000,3,2:00,Excavator,Fndn. L3,Texas,Salah,Dina
Paid,12,Jun,Direct Call,AD01-9362,2,USD 600.000,2,2:00,Excavator,KJI. L4,Texas,Mohammed,Kisho
Paid,12,Jun,Direct Call,AD01-9362,3,USD 750.000,5,2:00,Excavator,Fndn. L1,Texas,Salah,John
Paid,30,Sep,Direct Call,AD01-9363,2,USD 600.000,3,2:00,Excavator,Pre. L2,Texas,Salah,John
Paid,12,Jun,Direct Call,AD01-9362,2,USD 600.000,2,2:00,Excavator,KJI. L4,Texas,Mohammed,Kisho
Paid,10,Aug,Direct Call,AD01-9365,2,USD 600.000,4,2:00,Excavator,Fndn. L6,Texas,Mohammed,Rony
Paid,14,Oct,Direct Call,AD01-9361,1,USD 350.000,5,2:00,Excavator,Fndn. L3,Texas,Ahmed,Hany
Paid,9,Aug,Direct Call,AD01-9362,3,USD 600.000,5,2:00,Excavator,Pre. L4,Texas,Mohammed,Mohmed
Paid,19,Nov,Direct Call,AD01-9364,3,USD 750.000,3,2:00,Excavator,Fndn. L1,Texas,Mohammed,Kisho
Paid,16,Dec,Direct Call,AD01-9361,3,USD 750.000,3,2:00,Excavator,Pre. L8,Texas,Mohammed,Rony
Paid,11,Feb,Direct Call,AD01-9361,4,USD 1.000.000,1,2:00,Excavator,Pre. L2,Texas,Ahmed,Hany
Paid,13,Jun,Direct Call,AD01-9361,5,USD 1.050.000,4,2:00,Excavator,Fndn. L6,Texas,Ahmed,Khalil
Paid,19,Oct,Direct Call,AD01-9362,5,USD 1.250.000,3,2:00,Excavator,KJI. L4,Texas,Mohammed,Kisho
Paid,3,Nov,Direct Call,AD01-9362,2,USD 600.000,4,2:00,Excavator,KJI. L4,Texas,Abdullah,Hisham
Paid,28,Oct,Direct Call,AD01-9364,5,USD 1.050.000,3,2:00,Excavator,Fndn. L1,Texas,Mohammed,Mohmed
Paid,25,Oct,Direct Call,AD01-9361,5,USD 1.250.000,1,2:00,Excavator,KJI. L4,Texas,Ahmed,Khalil
Paid,11,Aug,Direct Call,AD01-9362,3,USD 750.000,4,2:00,Excavator,Fndn. L5,Texas,Ahmed,Hany
Paid,11,Feb,Direct Call,AD01-9364,2,USD 600.000,3,2:10,Excavator,Pre. L3,Texas,Salah,John
Paid,2,Sep,Direct Call,AD01-9363,2,USD 500.000,2,2:12,Excavator,Pre. L2,Texas,Mohammed,Rony
Paid,3,Oct,Direct Call,AD01-9364,3,USD 750.000,2,2:12,Excavator,KJI. L4,Texas,Salah,Dina
Paid,17,Nov,Direct Call,AD01-9361,3,USD 750.000,5,2:12,Excavator,Fndn. L1,Texas,Mohammed,Kisho
Paid,31,Dec,Direct Call,AD01-9361,2,USD 600.000,2,2:12,Excavator,Pre. L8,Texas,Mohammed,Kisho
Paid,16,Dec,Direct Call,AD01-9364,3,USD 750.000,3,2:18,Excavator,Pre. L4,Texas,Salah,Jood
Paid,12,Jan,Direct Call,AD01-9361,2,USD 600.000,3,2:56,Excavator,Fndn. L1,Texas,Mohammed,Kenza
Paid,3,Nov,Direct Call,AD01-9361,5,USD 1.250.000,2,2:56,Excavator,Fndn. L5,Texas,Salah,Dary
Paid,12,Jan,Direct Call,AD01-9361,2,USD 600.000,3,2:56,Excavator,Fndn. L1,Texas,Mohammed,Kenza
Paid,8,May,Direct Call,AD01-9362,3,USD 750.000,3,3:00,Excavator,Fndn. L5,Texas,Mohammed,Kisho
Paid,8,Oct,Direct Call,AD01-9364,5,USD 1.250.000,2,3:00,Excavator,Fndn. L5,Texas,Mohammed,Mohmed
Paid,2,Dec,Direct Call,AD01-9364,4,USD 750.000,1,3:10,Excavator,KJI. L4,Texas,Mohammed,Rony
Paid,12,Jan,Direct Call,AD01-9361,5,USD 1.250.000,1,3:16,Excavator,Pre. L8,Texas,Mohammed,Mohmed
Paid,8,Oct,Direct Call,AD01-9362,3,USD 600.000,3,3:30,Excavator,Pre. L3,Texas,Abdullah,Reham
Paid,25,Aug,Direct Call,AD01-9364,3,USD 750.000,1,3:30,Excavator,KJI. L4,Texas,Ahmed,Hany
Paid,29,Oct,Direct Call,AD01-9364,2,USD 600.000,1,4:00,Excavator,Pre. L4,Texas,Salah,Dina
Paid,11,Feb,Direct Call,AD01-9362,2,USD 600.000,4,4:40,Excavator,KJI. L4,Texas,Ahmed,Khalil
Paid,11,Feb,Direct Call,AD01-9362,2,USD 600.000,4,4:40,Excavator,KJI. L4,Texas,Ahmed,Khalil
Paid,25,Dec,Direct Call,AD01-9361,2,USD 600.000,1,4:45,Excavator,Pre. L3,Texas,Abdullah,Reham
Paid,23,Dec,Direct Call,AD01-9364,2,USD 600.000,1,4:45,Excavator,Pre. L4,Texas,Mohammed,Kisho
Paid,30,Oct,Direct Call,AD01-9361,3,USD 600.000,1,5:12,Excavator,KJI. L4,Texas,Salah,Sahar
Paid,23,Nov,Direct Call,AD01-9362,2,USD 600.000,2,6:15,Excavator,Fndn. L1,Texas,Mohammed,Habib
Paid,18,Jun,Direct Call,AD01-9364,5,USD 1.250.000,5,6:15,Excavator,Fndn. L6,Texas,Salah,John
Paid,1,May,Direct Call,AD01-9362,5,USD 1.250.000,1,6:18,Excavator,KJI. L4,Texas,Salah,Dina
Paid,10,Oct,Direct Call,AD01-9361,5,USD 1.250.000,3,6:20,Excavator,Fndn. L5,Texas,Mohammed,Kisho
Paid,24,Sep,Direct Call,AD01-9364,3,USD 750.000,5,6:30,Excavator,KJI. L4,Texas,Mohammed,Mohmed
Paid,11,Sep,Direct Call,AD01-9361,5,USD 1.050.000,1,6:30,Excavator,Fndn. L5,Texas,Abdullah,Hisham
Paid,17,Dec,Direct Call,AD01-9362,3,USD 550.000,4,6:30,Excavator,Pre. L2,Texas,Salah,Sahar
Paid,12,Nov,Direct Call,AD01-9363,4,USD 750.000,2,7:30,Excavator,KJI. L4,Texas,Salah,Sahar
Paid,1,Apr,Direct Call,AD01-9363,2,USD 600.000,1,7:30,Excavator,KJI. L4,Texas,Abdullah,Hisham
Paid,12,Sep,Direct Call,AD01-9362,3,USD 550.000,5,8:12,Excavator,Pre. L4,Texas,Ahmed,Hany
Paid,12,Aug,Direct Call,AD01-9362,3,USD 750.000,1,8:20,Excavator,Fndn. L3,Texas,Mohammed,Kisho
Paid,18,Nov,Direct Call,AD01-9361,2,USD 600.000,1,9:00,Excavator,Pre. L3,Texas,Mohammed,Mohmed
Paid,8,Oct,Direct Call,AD01-9365,3,USD 750.000,1,9:12,Excavator,Pre. L4,Texas,Salah,Dary
Paid,13,Aug,Direct Call,AD01-9362,3,USD 750.000,1,10:10,Excavator,Pre. L2,Texas,Mohammed,Rony
Paid,3,Oct,Direct Call,AD01-9363,3,USD 600.000,2,11:20,Excavator,Fndn. L1,Texas,Mohammed,Kisho
Paid,22,Nov,Direct Call,AD01-9365,2,USD 600.000,3,11:20,Excavator,KJI. L4,Texas,Salah,John
Paid,2,Oct,Direct Call,AD01-9361,2,USD 500.000,5,12:55,Excavator,KJI. L4,Texas,Salah,Dary
Paid,6,Oct,Direct Call,AD01-9362,5,USD 1.000.000,2,2:00,Excavator,KJI. L4,Texas,Ahmed,Dary
Paid,10,May,Direct Call,AD01-9364,4,USD 1.000.000,3,2:00,Excavator,Pre. L2,Texas,Abdullah,Reham
Paid,26,Dec,Direct Call,AD01-9361,5,USD 1.250.000,5,2:00,Excavator,Pre. L4,Texas,Abdullah,Reham
Paid,30,Oct,Direct Call,AD01-9361,3,USD 750.000,1,2:00,Excavator,Pre. L2,Texas,Abdullah,Reham
Paid,1,Oct,Direct Call,AD01-9362,2,USD 500.000,1,2:00,Excavator,Fndn. L1,Texas,Salah,Ahmed
Paid,11,May,Direct Call,AD01-9361,5,USD 1.250.000,4,2:00,Excavator,Fndn. L5,Texas,Mohammed,Mohmed
Paid,11,Feb,Direct Call,AD01-9362,2,USD 600.000,1,2:00,Excavator,KJI. L4,Texas,Salah,Dary
Paid,30,Sep,Direct Call,AD01-9362,4,USD 1.000.000,4,2:00,Excavator,KJI. L4,Texas,Salah,Sahar
Paid,27,Oct,Direct Call,AD01-9361,1,USD 350.000,1,2:00,Excavator,KJI. L4,Texas,Abdullah,Reham
Paid,24,Sep,Direct Call,AD01-9361,3,USD 750.000,2,2:12,Excavator,Fndn. L6,Texas,Mohammed,Kisho
Paid,14,Sep,Direct Call,AD01-9364,3,USD 550.000,2,2:25,Excavator,Fndn. L5,Texas,Salah,Ahmed
Paid,11,Jan,Direct Call,AD01-9362,5,USD 1.000.000,1,2:30,Excavator,Fndn. L5,Texas,Abdullah,Reham
Paid,21,Dec,Direct Call,AD01-9361,3,USD 750.000,3,2:56,Excavator,KJI. L4,Texas,Abdullah,Hisham
Paid,30,Sep,Direct Call,AD01-9361,3,USD 750.000,5,3:12,Excavator,Fndn. L5,Texas,Mohammed,Mohmed
Paid,31,Oct,Direct Call,AD01-9361,3,USD 750.000,2,3:17,Excavator,KJI. L4,Texas,Ahmed,Hany
Paid,28,Oct,Direct Call,AD01-9362,2,USD 600.000,3,3:30,Excavator,Pre. L2,Texas,Abdullah,Hisham
Paid,27,Nov,Direct Call,AD01-9362,3,USD 550.000,3,4:45,Excavator,Pre. L3,Texas,Abdullah,Adam
Paid,12,Aug,Direct Call,AD01-9364,3,USD 750.000,4,6:15,Excavator,Pre. L2,Texas,Abdullah,Adam
Paid,1,Apr,Direct Call,AD01-9365,2,USD 600.000,1,6:30,Excavator,Pre. L2,Texas,Ahmed,Khalil
Paid,1,Apr,Direct Call,AD01-9365,2,USD 600.000,1,6:30,Excavator,Pre. L2,Texas,Ahmed,Khalil
Paid,16,Feb,Direct Call,AD01-9361,3,USD 550.000,3,8:00,Excavator,Pre. L8,Texas,Salah,Sahar
Paid,1,May,Direct Call,AD01-9361,2,USD 600.000,5,8:10,Excavator,Fndn. L3,Texas,Ahmed,Khalil
Paid,12,Sep,Direct Call,AD01-9364,3,USD 750.000,4,8:10,Excavator,Pre. L8,Texas,Mohammed,Rony
Paid,14,Nov,Direct Call,AD01-9362,5,USD 1.250.000,1,8:40,Excavator,Fndn. L6,Texas,Mohammed,Rony
Paid,28,Oct,Direct Call,AD01-9362,4,USD 1.000.000,1,10:10,Excavator,KJI. L4,Texas,Salah,Dina
Paid,30,Sep,Direct Call,AD01-9362,3,USD 750.000,5,12:55,Excavator,KJI. L4,Texas,Mohammed,Habib
Paid,6,Oct,Direct Call,AD01-9363,2,USD 600.000,2,12:55,Excavator,Pre. L3,Texas,Mohammed,Kisho
Paid,20,Oct,Direct Call,AD01-9361,5,USD 1.050.000,2,12:55,Excavator,Pre. L3,Texas,Salah,Dary
Paid,4,May,Youtube Channel,AD01-9364,3,USD 750.000,1,2:00,Excavator,Fndn. L3,Texas,Mohammed,Rony
Paid,19,Nov,Youtube Channel,AD01-9362,2,USD 600.000,1,2:00,Excavator,Pre. L8,Texas,Mohammed,Rony
Paid,30,Sep,Youtube Channel,AD01-9361,2,USD 600.000,4,2:00,Excavator,KJI. L4,Texas,Mohammed,Kisho
Paid,22,Oct,Youtube Channel,AD01-9361,2,USD 600.000,2,2:00,Excavator,Pre. L3,Texas,Salah,Sahar
Paid,28,Sep,Youtube Channel,AD01-9365,5,USD 1.050.000,3,2:12,Excavator,Pre. L3,Texas,Mohammed,Habib
Paid,24,Sep,Youtube Channel,AD01-9362,5,USD 1.250.000,2,2:12,Excavator,KJI. L4,Texas,Ahmed,Khalil
Paid,15,Sep,Youtube Channel,AD01-9364,2,USD 500.000,2,2:56,Excavator,Fndn. L5,Texas,Mohammed,Kisho
Paid,24,Dec,Youtube Channel,AD01-9361,3,USD 550.000,4,5:12,Excavator,Pre. L3,Texas,Salah,Dary
Paid,17,Aug,Youtube Channel,AD01-9362,2,USD 600.000,4,5:14,Excavator,Fndn. L5,Texas,Abdullah,Reham
Paid,17,Dec,Youtube Channel,AD01-9363,3,USD 600.000,1,6:20,Excavator,Pre. L3,Texas,Salah,John
Paid,22,Sep,Youtube Channel,AD01-9364,4,USD 750.000,2,7:10,Excavator,Fndn. L3,Texas,Abdullah,Reham
Paid,22,Nov,Youtube Channel,AD01-9361,5,USD 1.250.000,3,7:10,Excavator,Pre. L3,Texas,Mohammed,Mohmed
Paid,12,Oct,Youtube Channel,AD01-9364,2,USD 600.000,2,7:30,Excavator,KJI. L4,Texas,Abdullah,Reham
Paid,1,May,Youtube Channel,AD01-9362,3,USD 750.000,1,7:30,Excavator,Pre. L3,Texas,Salah,Dina
Paid,30,Sep,Youtube Channel,AD01-9361,3,USD 750.000,4,8:40,Excavator,Pre. L3,Texas,Mohammed,Kisho
Paid,30,Sep,Youtube Channel,AD01-9363,3,USD 750.000,2,9:00,Excavator,KJI. L4,Texas,Abdullah,Hisham
Paid,23,Oct,Youtube Channel,AD01-9364,3,USD 750.000,1,12:55,Excavator,Fndn. L3,Texas,Salah,Ahmed
Paid,3,Nov,Youtube Channel,AD01-9362,5,USD 1.250.000,1,12:55,Excavator,Pre. L8,Texas,Mohammed,Mohmed
Paid,28,Sep,Direct Call,AD01-9361,1,USD 2.950.000,4,2:00,Tower Crane,Fndn. L3,Texas,Ahmed,Khalil
Paid,10,May,Direct Call,AD01-9364,2,USD 1.900.000,2,7:30,Tower Crane,Pre. L2,Texas,Mohammed,Mohmed
Paid,10,Sep,Direct Call,AD01-9362,2,USD 1.900.000,2,8:10,Tower Crane,Pre. L2,Texas,Salah,John
Paid,20,Jul,Company Website,AD01-9362,1,USD 95.000,5,2:00,Truck,Fndn. L5,Texas,Ahmed,Hany
Paid,5,Oct,Company Website,AD01-9362,1,USD 95.000,1,2:10,Truck,Fndn. L1,Texas,Salah,John
Paid,20,Oct,Company Website,AD01-9362,2,USD 190.000,5,2:12,Truck,KJI. L4,Texas,Salah,Sahar
Paid,4,Jul,Company Website,AD01-9361,1,USD 95.000,2,4:00,Truck,Pre. L2,Texas,Abdullah,Adam
Paid,4,Jul,Company Website,AD01-9361,1,USD 95.000,2,4:00,Truck,Pre. L2,Texas,Abdullah,Adam
Paid,17,Oct,Company Website,AD01-9364,1,USD 95.000,2,5:14,Truck,Pre. L8,Texas,Mohammed,Kisho
Paid,22,Nov,Company Website,AD01-9364,1,USD 95.000,1,8:40,Truck,Fndn. L5,Texas,Mohammed,Kisho
Paid,17,Jan,Company Website,AD01-9362,2,USD 190.000,4,12:45,Truck,Fndn. L5,Texas,Mohammed,Rony
Paid,26,Nov,Direct Call,AD01-9363,1,USD 95.000,2,2:00,Truck,Pre. L2,Texas,Salah,Sahar
Paid,26,Nov,Direct Call,AD01-9363,1,USD 95.000,2,2:00,Truck,Pre. L2,Texas,Salah,Reham
Paid,26,Nov,Direct Call,AD01-9363,1,USD 95.000,2,2:00,Truck,Pre. L2,Texas,Salah,Reham
Paid,11,Mar,Direct Call,AD01-9362,2,USD 190.000,2,2:00,Truck,Pre. L3,Texas,Salah,Dary
Paid,21,Oct,Direct Call,AD01-9362,1,USD 95.000,1,2:00,Truck,Fndn. L1,Texas,Salah,John
Paid,1,May,Facebook Page,AD01-9363,1,USD 95.000,2,2:00,Truck,Fndn. L1,Texas,Abdullah,Hisham
Paid,26,Oct,Facebook Page,AD01-9362,2,USD 190.000,3,2:00,Truck,Fndn. L1,Texas,Salah,Dary
Paid,29,Oct,Facebook Page,AD01-9362,1,USD 95.000,4,2:12,Truck,Fndn. L3,Texas,Salah,Dary
Paid,30,Dec,Facebook Page,AD01-9362,2,USD 190.000,2,2:56,Truck,Pre. L4,Texas,Salah,John
Paid,31,Dec,Facebook Page,AD01-9365,2,USD 190.000,4,3:00,Truck,Pre. L3,Texas,Mohammed,Kenza
Paid,12,Oct,Facebook Page,AD01-9364,2,USD 190.000,4,3:10,Truck,Fndn. L5,Texas,Mohammed,Kenza
Paid,3,Aug,Facebook Page,AD01-9362,1,USD 95.000,2,3:17,Truck,Fndn. L3,Texas,Ahmed,Khalil
Paid,3,Aug,Facebook Page,AD01-9362,1,USD 95.000,2,3:17,Truck,Fndn. L3,Texas,Ahmed,Khalil
Paid,27,Sep,Facebook Page,AD01-9361,2,USD 190.000,3,6:18,Truck,Pre. L3,Texas,Mohammed,Rony
Paid,27,Oct,Facebook Page,AD01-9363,1,USD 95.000,1,8:10,Truck,KJI. L4,Texas,Salah,Sahar
Paid,11,Jan,Facebook Page,AD01-9361,2,USD 190.000,1,9:15,Truck,Fndn. L5,Texas,Ahmed,Hany
Paid,3,Nov,Facebook Page,AD01-9361,2,USD 190.000,2,11:20,Truck,Pre. L4,Texas,Mohammed,Rony
Paid,8,Nov,Google Ad,AD01-9364,2,USD 190.000,1,2:00,Truck,Fndn. L6,Texas,Salah,Jood
Paid,3,May,Google Ad,AD01-9362,2,USD 190.000,1,2:00,Truck,KJI. L4,Texas,Abdullah,Hisham
Paid,1,Apr,Direct Call,AD01-9364,1,USD 95.000,1,2:00,Truck,Fndn. L1,Texas,Salah,Ahmed
Paid,27,Oct,Direct Call,AD01-9365,2,USD 190.000,1,2:00,Truck,Fndn. L3,Texas,Ahmed,Hany
